/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,10,155, 1,0.145,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:286),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.math.BigInteger.<init>(BigInteger.java:428): java.lang.NumberFormatException: Illegal embedded sign character	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,11,156, 1,0.132,1) test029(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test029(NumberUtils_ESTest.java:308),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.math.BigInteger.<init>(BigInteger.java:439): java.lang.NumberFormatException: Zero length BigInteger	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,12,156, 1,0.144,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:298),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.math.BigInteger.<init>(BigInteger.java:428): java.lang.NumberFormatException: Illegal embedded sign character	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,13,154, 1,0.146,1) test031(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test031(NumberUtils_ESTest.java:330),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "Nt0`a"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,14,157, 1,0.134,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:279),,,|java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: ",O&)5z#"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,15,154, 1,0.172,1) test027(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test027(NumberUtils_ESTest.java:274),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.math.BigInteger.<init>(BigInteger.java:439): java.lang.NumberFormatException: Zero length BigInteger	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,16,155, 1,0.135,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:298),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "3ydM*"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,17,153, 1,0.136,1) test024(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test024(NumberUtils_ESTest.java:240),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "_Q"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,18,158, 1,0.139,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:286),,,|java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: ","	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,19,154, 1,0.136,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:294),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: " /!_S"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,20,153, 1,0.144,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:282),,,|java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "cd||81?2C"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,21,159, 1,0.164,1) test032(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test032(NumberUtils_ESTest.java:337),,,|java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: ",T"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,22,158, 1,0.15,1) test025(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test025(NumberUtils_ESTest.java:244),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: ")dkv/&"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,23,155, 1,0.156,1) test027(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test027(NumberUtils_ESTest.java:298),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "{Lw&<}m*"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,24,155, 2,0.152,1) test027(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test027(NumberUtils_ESTest.java:248)2) test031(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test031(NumberUtils_ESTest.java:296),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "Z0X=O"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "xB"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,25,153, 1,0.145,1) test025(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test025(NumberUtils_ESTest.java:256),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: ")hC2p"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,26,156, 1,0.143,1) test030(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test030(NumberUtils_ESTest.java:330),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.math.BigInteger.<init>(BigInteger.java:434): java.lang.NumberFormatException: Illegal embedded sign character	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,27,154, 2,0.134,1) test027(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test027(NumberUtils_ESTest.java:298)2) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:312),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: ")0xP~OiOU"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "PO/~OiU4"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,28,153, 1,0.126,1) test026(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test026(NumberUtils_ESTest.java:261),,,java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "f}5j"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch153,Lang,58,2019_Evosuite,29,155, 2,0.159,1) test028(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test028(NumberUtils_ESTest.java:288)2) test031(org.apache.commons.lang.math.NumberUtils_ESTest)	at org.apache.commons.lang.math.NumberUtils_ESTest.test031(NumberUtils_ESTest.java:330),,,|java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.math.BigInteger.<init>(BigInteger.java:428): java.lang.NumberFormatException: Illegal embedded sign character	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Exception was not thrown in org.apache.commons.lang.math.NumberUtils but in java.lang.NumberFormatException.forInputString(NumberFormatException.java:65): java.lang.NumberFormatException: For input string: "W=uq,tm8"	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
