/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,12,45, 1,0.628,1) test08(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test08(StringEscapeUtils_ESTest.java:96),org.junit.ComparisonFailure: expected:<\\[]u0> but was:<\\[\/]u0>^,,org.junit.ComparisonFailure: expected:<\\[]u0> but was:<\\[\/]u0>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,13,45,0,0.609,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,14,48, 1,0.633,1) test05(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test05(StringEscapeUtils_ESTest.java:79),org.junit.ComparisonFailure: expected:<T6^w)J *[]/^W70> but was:<T6^w)J *[\]/^W70>^,,org.junit.ComparisonFailure: expected:<T6^w)J *[]/^W70> but was:<T6^w)J *[\]/^W70>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,15,46, 1,0.595,1) test02(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test02(StringEscapeUtils_ESTest.java:44),org.junit.ComparisonFailure: expected:<[]/b7\"0\"Ilg0jUwBYCz> but was:<[\]/b7\"0\"Ilg0jUwBYCz>^,,org.junit.ComparisonFailure: expected:<[]/b7\"0\"Ilg0jUwBYCz> but was:<[\]/b7\"0\"Ilg0jUwBYCz>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,16,44, 2,0.636,1) test07(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test07(StringEscapeUtils_ESTest.java:81)2) test09(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test09(StringEscapeUtils_ESTest.java:93),|org.junit.ComparisonFailure: expected:<YI]||$v\\\[]"S~'3yDJ> but was:<YI]||$v\\\[/\]"S~'3yDJ>^org.junit.ComparisonFailure: expected:<[]/-.oL\">a$}M> but was:<[\]/-.oL\">a$}M>^|,,|org.junit.ComparisonFailure: expected:<YI]||$v\\\[]"S~'3yDJ> but was:<YI]||$v\\\[/\]"S~'3yDJ>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<[]/-.oL\">a$}M> but was:<[\]/-.oL\">a$}M>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,17,45, 1,0.643,1) test11(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test11(StringEscapeUtils_ESTest.java:115),,,java.lang.AssertionError: expected:<9> but was:<10>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,18,46, 3,0.603,1) test06(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test06(StringEscapeUtils_ESTest.java:76)2) test09(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test09(StringEscapeUtils_ESTest.java:94)3) test11(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test11(StringEscapeUtils_ESTest.java:108),|org.junit.ComparisonFailure: expected:<3[]/q>(-!+3\nP]> but was:<3[\]/q>(-!+3\nP]>^org.junit.ComparisonFailure: expected:<\"Fk!Krvvoy[]/R,TVlLA> but was:<\"Fk!Krvvoy[\]/R,TVlLA>^org.junit.ComparisonFailure: expected:<\\[]u00> but was:<\\[\/]u00>^|,,|org.junit.ComparisonFailure: expected:<3[]/q>(-!+3\nP]> but was:<3[\]/q>(-!+3\nP]>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<\"Fk!Krvvoy[]/R,TVlLA> but was:<\"Fk!Krvvoy[\]/R,TVlLA>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<\\[]u00> but was:<\\[\/]u00>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,19,45, 1,0.634,1) test09(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test09(StringEscapeUtils_ESTest.java:103),org.junit.ComparisonFailure: expected:<n_N)}B@B}F`7t[]/1i> but was:<n_N)}B@B}F`7t[\]/1i>^,,org.junit.ComparisonFailure: expected:<n_N)}B@B}F`7t[]/1i> but was:<n_N)}B@B}F`7t[\]/1i>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,20,43, 1,0.562,1) test10(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test10(StringEscapeUtils_ESTest.java:108),,,java.lang.AssertionError: expected:<18> but was:<19>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,21,44, 1,0.554,1) test07(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test07(StringEscapeUtils_ESTest.java:88),org.junit.ComparisonFailure: expected:<-? 0tc?eUCN[]/XHf'> but was:<-? 0tc?eUCN[\]/XHf'>^,,org.junit.ComparisonFailure: expected:<-? 0tc?eUCN[]/XHf'> but was:<-? 0tc?eUCN[\]/XHf'>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,22,44, 1,0.631,1) test12(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test12(StringEscapeUtils_ESTest.java:114),org.junit.ComparisonFailure: expected:<k].[]/D!W> but was:<k].[\]/D!W>^,,org.junit.ComparisonFailure: expected:<k].[]/D!W> but was:<k].[\]/D!W>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,23,46, 2,0.591,1) test08(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test08(StringEscapeUtils_ESTest.java:95)2) test10(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test10(StringEscapeUtils_ESTest.java:107),org.junit.ComparisonFailure: expected:<\\[]u> but was:<\\[\/]u>^org.junit.ComparisonFailure: expected:<[[]/-+8Cn.kI:y]KQBM:X> but was:<[[\]/-+8Cn.kI:y]KQBM:X>^,,org.junit.ComparisonFailure: expected:<\\[]u> but was:<\\[\/]u>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<[[]/-+8Cn.kI:y]KQBM:X> but was:<[[\]/-+8Cn.kI:y]KQBM:X>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,24,47, 2,0.631,1) test08(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test08(StringEscapeUtils_ESTest.java:90)2) test10(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test10(StringEscapeUtils_ESTest.java:102),org.junit.ComparisonFailure: expected:<\\[]u00> but was:<\\[\/]u00>^org.junit.ComparisonFailure: expected:<Z3(0[]/UJo#> but was:<Z3(0[\]/UJo#>^,,org.junit.ComparisonFailure: expected:<\\[]u00> but was:<\\[\/]u00>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.junit.ComparisonFailure: expected:<Z3(0[]/UJo#> but was:<Z3(0[\]/UJo#>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,25,46,0,0.633,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,26,47, 1,0.59,1) test01(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test01(StringEscapeUtils_ESTest.java:44),org.junit.ComparisonFailure: expected:<?*G[]/$8z]FYx> but was:<?*G[\]/$8z]FYx>^,,org.junit.ComparisonFailure: expected:<?*G[]/$8z]FYx> but was:<?*G[\]/$8z]FYx>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,27,47,0,0.575,,,,
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,28,43, 1,0.632,1) test03(org.apache.commons.lang.StringEscapeUtils_ESTest)	at org.apache.commons.lang.StringEscapeUtils_ESTest.test03(StringEscapeUtils_ESTest.java:54),|org.junit.ComparisonFailure: expected:<iGCUovc[]/wi2,> but was:<iGCUovc[\]/wi2,>^|,,|org.junit.ComparisonFailure: expected:<iGCUovc[]/wi2,> but was:<iGCUovc[\]/wi2,>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch22,Lang,46,2019_Evosuite,29,45,0,0.548,,,,
