/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,14,9, 1,0.053,1) test3(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test3(SubLine_ESTest.java:69),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,15,8, 1,0.042,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:46),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,16,8, 1,0.047,1) test3(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test3(SubLine_ESTest.java:66),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,17,8, 1,0.036,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:55),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,18,8, 1,0.043,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:46),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,19,8, 1,0.042,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:50),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,20,8, 1,0.047,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:45),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,21,8, 1,0.041,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:49),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,22,8, 1,0.045,1) test3(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test3(SubLine_ESTest.java:68),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,23,8, 1,0.051,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:51),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,24,8, 1,0.037,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:48),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,25,8, 1,0.04,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:52),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,26,7, 1,0.042,1) test2(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test2(SubLine_ESTest.java:47),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,27,9, 1,0.046,1) test3(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test3(SubLine_ESTest.java:51),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,28,9, 1,0.049,1) test3(org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.threed.SubLine_ESTest.test3(SubLine_ESTest.java:64),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch155,Math,4,2019_Evosuite,29,19, 1,0.044,1) test05(org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest)	at org.apache.commons.math3.geometry.euclidean.twod.SubLine_ESTest.test05(SubLine_ESTest.java:84),,,java.lang.NullPointerException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
