/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,10,13, 4,0.047,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:93)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:124)3) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:133)4) test11(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test11(BrentSolver_ESTest.java:154),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2091.7664454566575,0.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<4.599353879414139> but was:<NaN>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-132.8,5.946756186213012E-5]  Values: [7.5800532294583E19,1.2255434673537721E-31]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2091.7664454566575,0.0]  Values: [-3137.6496681849862,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,11,15, 5,0.061,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:94)2) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:104)3) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:115)4) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:130)5) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:146),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1211.0,1726.34513245691]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2612.4959242699,1.0E-14]  Values: [-1.149892594483527E10,-1.684791E-25]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1.0,1651.139529045]  Values: [4953.418605140754,4953.418605140754]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.apache.commons.math.MaxIterationsExceededException: Maximal number of iterations (100) exceeded	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,12,15, 4,0.052,1) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:127)2) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:138)3) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:149)4) test11(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test11(BrentSolver_ESTest.java:160),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [1.0E-15,1.0E-6]  Values: [1.5237567900000005E-72,1.5237567899999997E-27]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-3404.99,0.0]  Values: [1.1593956900099998E7,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,3416.193820453354]  Values: [0.0,3416.193820453354]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2980.0402,0.0]  Values: [-2980.0402,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,13,15, 3,0.053,1) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:106)2) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:135)3) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:145),,,|java.lang.AssertionError: expected:<1153.53637132911> but was:<NaN>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-3647.0,791.7649]  Values: [Infinity,Infinity]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2878.2,6.158334610641956E-6]  Values: [51.01586093426964,2.335553646547885E-16]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,14,13, 4,0.055,1) test04(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test04(BrentSolver_ESTest.java:73)2) test05(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test05(BrentSolver_ESTest.java:86)3) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:105)4) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:115),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1.0,1.0E-15]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [7.114366590599275E-5,0.02283603721771125]  Values: [-4.125966929224845E-12,-7.307185395638857]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1796.387709,4.1800406442860094E-4]  Values: [1.8411572418298045E21,2.9226274478055773E-19]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,15,13, 3,0.051,1) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:107)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:118)3) test11(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test11(BrentSolver_ESTest.java:155),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-3080.0,-1.6423051916598528E-16]  Values: [-2.9218112E10,-8.30727233506295E-29]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.5,Infinity]  Values: [0.0625,Infinity]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-37.4,444.9093509827]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,16,14, 3,0.056,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:102)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:132)3) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:143),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2565.13,2430.11738]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,57.92533071857115]  Values: [1.0E-15,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-25.0,1.0E-14]  Values: [-4.2724609375E10,-1.75E-82]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,17,14, 4,0.051,1) test05(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test05(BrentSolver_ESTest.java:88)2) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:117)3) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:127)4) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:147),,,|org.apache.commons.math.MaxIterationsExceededException: Maximal number of iterations (100) exceeded	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [1.7288250848650932E-6,3725.118312]  Values: [6.61935426480712E-38,1.4273771239497613E28]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-563.0363510606869,-3.294477284172116E-8]  Values: [1.0049529737703162E11,2.0132420233517977E-20]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-3094.811859492055,906.6933933342]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,18,13, 4,0.052,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:94)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:124)3) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:137)4) test11(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test11(BrentSolver_ESTest.java:158),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-55.20863548382,0.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [1.0,2.0]  Values: [704.8255,704.8255]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2400.209,0.001189277745538675]  Values: [7.3923605999712819E17,7.3907011420525965E17]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-55.20863548382,0.0]  Values: [5.155208354096833E8,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,19,15, 3,0.057,1) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:110)2) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:142)3) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:154),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-3782.043017670984,282.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2487.65546301828,245.6731767691797]  Values: [-7.7091180978546214E17,-7.332882762659936E13]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-592.29,6.456044708352184E-4]  Values: [2.0777974106605318E8,6.421779353062183E-5]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,20,14, 3,0.053,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:100)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:131)3) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:143),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,3036.18269127242]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.5,1436.0]  Values: [0.5,1436.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-623.829258442,0.0]  Values: [5369704.484112906,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,21,16, 4,0.063,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:101)2) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:115)3) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:131)4) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:141),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,2082.50637424]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [1.0E-14,0.5]  Values: [5.0E-43,0.0625]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-4733.15306069,-6.514214227011346E-16]  Values: [-1.459362339256025E-8,-2.7643059600845673E-46]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,22,13, 4,0.051,1) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:112)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:132)3) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:144)4) test11(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test11(BrentSolver_ESTest.java:164),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<2.0> but was:<NaN>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-438.318,-1.0]  Values: [-438.318,-1.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,1.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,23,14, 3,0.049,1) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:132)2) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:142)3) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:151),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,1.0E-15]  Values: [1.0E-15,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1115.0,-7.019144758049015E-14]  Values: [2.1149205690059555E11,5.276209799154257E-38]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-3840.34773165256,0.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,24,15, 4,0.047,1) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:113)2) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:145)3) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:158)4) test12(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test12(BrentSolver_ESTest.java:180),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,2940.98293971]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [3.124898826262178E-7,0.0033623824951047416]  Values: [3.124898826262178E-7,0.0033623824951047416]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1967.0,0.0]  Values: [1.2752791534730164E10,1.0E-6]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: expected:<2940.98293971> but was:<8.695019014226273E-7>	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,25,14, 5,0.066,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:94)2) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:107)3) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:123)4) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:133)5) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:143),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,0.5]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [1.0E-6,1.969094228115864E-6]  Values: [1.0E-27,3.877332079199211E-27]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-867.62043564,-3.3194141171097846E-9]  Values: [-1.415924422739923E9,-4.440481414504665E-60]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)org.apache.commons.math.MaxIterationsExceededException: Maximal number of iterations (100) exceeded	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,26,15, 3,0.051,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:102)2) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:132)3) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:144),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-5.2500804792034076E-5,1.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1320.146812314,0.0]  Values: [1.0E-15,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-2288.0,0.0]  Values: [2524121.6,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,27,15, 3,0.063,1) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:109)2) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:138)3) test10(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test10(BrentSolver_ESTest.java:147),,,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1555.3,1.0E-15]  Values: [1.0E-15,1.0E-15]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1870.308616707394,1.0E-30]  Values: [5.388451220303504E9,1.5404138200000003E-57]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1840.07544,1.0E-14]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
/home/hungnh/Thanh/TSE_submission/data/evaluation_raw/Patch77,Math,97,2019_Evosuite,28,14, 4,0.052,1) test06(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test06(BrentSolver_ESTest.java:94)2) test07(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test07(BrentSolver_ESTest.java:107)3) test08(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test08(BrentSolver_ESTest.java:123)4) test09(org.apache.commons.math.analysis.BrentSolver_ESTest)	at org.apache.commons.math.analysis.BrentSolver_ESTest.test09(BrentSolver_ESTest.java:134),,java.lang.AssertionError: Expecting exception: IllegalArgumentException^,|java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [0.0,2632.0]  Values: [0.0,0.0]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.AssertionError: Expecting exception: IllegalArgumentException	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [1.0E-6,192.3061619437]  Values: [2.3413656677899994E-21,3.2021527653148843E12]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)java.lang.IllegalArgumentException: Function values at endpoints do not have different signs.  Endpoints: [-1.0,6.108419491875102E-9]  Values: [-3.0,-1.1193836606615902E-16]	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)|
